StationCode,Date,Time,Analyte,Result,Units,Method,Depth,Purpose
SHR,3/12/2019,9:12,TKN,0.3,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,3/20/2019,9:59,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,3/20/2019,9:59,DisCalcium,17,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,3/20/2019,9:59,DisChloride,7,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,3/20/2019,9:59,DisChloride,7,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,3/20/2019,9:59,DisNitrateNitrite,0.23,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,3/20/2019,9:59,DOC,2.3,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,3/20/2019,9:59,TOC,1.4,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,3/20/2019,9:59,DON,0.19,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,3/20/2019,9:59,DOP,0.063,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,3/20/2019,9:59,TOP,0.08,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,3/20/2019,9:59,DisSilica,20.7,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,3/20/2019,9:59,TSS,29,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,3/20/2019,9:59,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,3/20/2019,9:59,TDS,133,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,3/20/2019,9:59,TKN,0.3,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,3/20/2019,2:20,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,3/20/2019,2:20,DisCalcium,20,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,3/20/2019,2:20,DisCalcium,20,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,3/20/2019,2:20,DisChloride,10,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,3/20/2019,2:20,DisNitrateNitrite,0.23,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,3/20/2019,2:20,TOC,3,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,3/20/2019,2:20,TOC,3,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,3/20/2019,2:20,DOC,2.9,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,3/20/2019,2:20,DOC,2.9,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,3/20/2019,2:20,DON,0.22,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,3/20/2019,2:20,DOP,0.061,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,3/20/2019,2:20,TOP,0.09,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,3/20/2019,2:20,TOP,0.09,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,3/20/2019,2:20,DisSilica,19.6,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,3/20/2019,2:20,DisSilica,19.1,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,3/20/2019,2:20,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,3/20/2019,2:20,TSS,19,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,3/20/2019,2:20,TDS,158,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,3/20/2019,2:20,TKN,0.4,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,3/20/2019,2:20,TKN,0.4,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,3/21/2019,8:44,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
SHR,3/21/2019,8:44,DisCalcium,12.1,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,3/21/2019,8:44,DisChloride,4,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,3/21/2019,8:44,DisNitrateNitrite,0.2,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
SHR,3/21/2019,8:44,TOC,2.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
SHR,3/21/2019,8:44,DOC,1.8,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
SHR,3/21/2019,8:44,DON,0.13,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
SHR,3/21/2019,8:44,DOP,< R.L.,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
SHR,3/21/2019,8:44,TOP,0.08,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,3/21/2019,8:44,DisSilica,20.3,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,3/21/2019,8:44,VSS,2,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,3/21/2019,8:44,TSS,15,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,3/21/2019,8:44,VSS,2,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,3/21/2019,8:44,TDS,88,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,3/21/2019,8:44,TSS,15,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,3/21/2019,8:44,TKN,0.25,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,3/28/2019,10:00,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,3/28/2019,10:00,DisCalcium,27,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,3/28/2019,10:00,DisChloride,18,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,3/28/2019,10:00,DisChloride,18,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,3/28/2019,10:00,DisNitrateNitrite,< R.L.,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,3/28/2019,10:00,DOC,5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,3/28/2019,10:00,TOC,5.3,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,3/28/2019,10:00,DON,0.3,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,3/28/2019,10:00,DOP,< R.L.,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,3/28/2019,10:00,TOP,0.11,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,3/28/2019,10:00,DisSilica,13.8,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,3/28/2019,10:00,TSS,27,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,3/28/2019,10:00,VSS,5,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,3/28/2019,10:00,TDS,246,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,3/28/2019,10:00,TKN,0.6,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,3/28/2019,12:52,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,3/28/2019,12:52,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,3/28/2019,12:52,DisCalcium,31,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,3/28/2019,12:52,DisChloride,21,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,3/28/2019,12:52,DisNitrateNitrite,0.14,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,3/28/2019,12:52,DisNitrateNitrite,0.14,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,3/28/2019,12:52,TOC,4.9,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,3/28/2019,12:52,DOC,4.8,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,3/28/2019,12:52,DON,0.3,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,3/28/2019,12:52,DOP,< R.L.,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,3/28/2019,12:52,DOP,< R.L.,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,3/28/2019,12:52,TOP,0.112,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,3/28/2019,12:52,DisSilica,14,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,3/28/2019,12:52,VSS,5,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,3/28/2019,12:52,TSS,29,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,3/28/2019,12:52,TDS,261,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,3/28/2019,12:52,TKN,0.6,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,3/29/2019,9:05,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
SHR,3/29/2019,9:05,DisCalcium,11.5,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,3/29/2019,9:05,DisChloride,4,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,3/29/2019,9:05,DisNitrateNitrite,0.15,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
SHR,3/29/2019,9:05,DOC,2.2,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
SHR,3/29/2019,9:05,TOC,2.3,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
SHR,3/29/2019,9:05,DON,0.1,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
SHR,3/29/2019,9:05,DOP,< R.L.,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
SHR,3/29/2019,9:05,TOP,0.05,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,3/29/2019,9:05,DisSilica,17.3,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,3/29/2019,9:05,TDS,78,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,3/29/2019,9:05,VSS,4,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,3/29/2019,9:05,VSS,4,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,3/29/2019,9:05,TSS,31,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,3/29/2019,9:05,TSS,32,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,3/29/2019,9:05,TKN,0.2,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,4/3/2019,10:25,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,4/3/2019,10:25,DisCalcium,18,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,4/3/2019,10:25,DisChloride,9,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,4/3/2019,10:25,DisChloride,9,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,4/3/2019,10:25,DisNitrateNitrite,0.15,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,4/3/2019,10:25,DOC,3.4,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,4/3/2019,10:25,TOC,3.1,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,4/3/2019,10:25,DON,0.22,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,4/3/2019,10:25,DOP,< R.L.,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,4/3/2019,10:25,TOP,0.09,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,4/3/2019,10:25,DisSilica,16.7,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,4/3/2019,10:25,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,4/3/2019,10:25,TDS,148,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,4/3/2019,10:25,TSS,19,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,4/3/2019,10:25,TDS,148,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,4/3/2019,10:25,TKN,0.438,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,4/3/2019,2:31,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,4/3/2019,2:31,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,4/3/2019,2:31,DisCalcium,21,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,4/3/2019,2:31,DisChloride,10.9,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,4/3/2019,2:31,DisNitrateNitrite,0.2,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,4/3/2019,2:31,DisNitrateNitrite,0.21,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,4/3/2019,2:31,DOC,3.4,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,4/3/2019,2:31,TOC,3.2,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,4/3/2019,2:31,DON,0.3,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,4/3/2019,2:31,DOP,< R.L.,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,4/3/2019,2:31,DOP,0.058,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,4/3/2019,2:31,TOP,0.1,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,4/3/2019,2:31,DisSilica,17.7,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,4/3/2019,2:31,TDS,175,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,4/3/2019,2:31,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,4/3/2019,2:31,TSS,19,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,4/3/2019,2:31,TKN,0.4,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,4/4/2019,9:25,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
SHR,4/4/2019,9:25,DisCalcium,11,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,4/4/2019,9:25,DisChloride,3,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,4/4/2019,9:25,DisNitrateNitrite,0.14,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
SHR,4/4/2019,9:25,TOC,1.7,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
SHR,4/4/2019,9:25,DOC,1.7,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
SHR,4/4/2019,9:25,DON,0.1,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
SHR,4/4/2019,9:25,DOP,< R.L.,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
SHR,4/4/2019,9:25,TOP,0.05,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,4/4/2019,9:25,TOP,0.05,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,4/4/2019,9:25,DisSilica,17.2,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,4/4/2019,9:25,TSS,32,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,4/4/2019,9:25,TSS,31,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,4/4/2019,9:25,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,4/4/2019,9:25,TDS,83,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,4/4/2019,9:25,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,4/4/2019,9:25,TKN,0.189,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,4/4/2019,9:25,TKN,0.183,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,4/8/2019,9:56,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,4/8/2019,9:56,DisCalcium,16,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,4/8/2019,9:56,DisChloride,7,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,4/8/2019,9:56,DisChloride,7,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,4/8/2019,9:56,DisNitrateNitrite,0.14,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,4/8/2019,9:56,DOC,2.6,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,4/8/2019,9:56,TOC,2.8,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,4/8/2019,9:56,DON,0.1,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,4/8/2019,9:56,DOP,< R.L.,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,4/8/2019,9:56,TOP,0.07,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,4/8/2019,9:56,DisSilica,19,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,4/8/2019,9:56,TSS,14,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,4/8/2019,9:56,VSS,2,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,4/8/2019,9:56,TDS,125,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,4/8/2019,9:56,TKN,0.3,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,4/8/2019,11:56,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,4/8/2019,11:56,DisCalcium,13.6,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,4/8/2019,11:56,DisChloride,5,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,4/8/2019,11:56,DisNitrateNitrite,0.14,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,4/8/2019,11:56,DOC,1.9,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,4/8/2019,11:56,TOC,2.1,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,4/8/2019,11:56,DON,0.12,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,4/8/2019,11:56,DOP,< R.L.,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,4/8/2019,11:56,TOP,0.06,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,4/8/2019,11:56,DisSilica,21.7,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,4/8/2019,11:56,TSS,23,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,4/8/2019,11:56,VSS,2,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,4/8/2019,11:56,TDS,102,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,4/8/2019,11:56,TKN,0.2,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,4/9/2019,9:10,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
SHR,4/9/2019,9:10,DisCalcium,10.1,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,4/9/2019,9:10,DisChloride,2.71,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,4/9/2019,9:10,DisNitrateNitrite,0.107,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
SHR,4/9/2019,9:10,DOC,1.7,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
SHR,4/9/2019,9:10,TOC,1.8,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
SHR,4/9/2019,9:10,DON,< R.L.,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
SHR,4/9/2019,9:10,DOP,< R.L.,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
SHR,4/9/2019,9:10,TOP,< R.L.,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,4/9/2019,9:10,DisSilica,17.5,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,4/9/2019,9:10,TDS,73,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,4/9/2019,9:10,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,4/9/2019,9:10,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,4/9/2019,9:10,TSS,34,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,4/9/2019,9:10,TSS,34,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,4/9/2019,9:10,TKN,0.1,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,4/15/2019,11:06,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,4/15/2019,11:06,DisCalcium,12,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,4/15/2019,11:06,DisChloride,3,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,4/15/2019,11:06,DisChloride,3,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,4/15/2019,11:06,DisNitrateNitrite,0.114,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,4/15/2019,11:06,TOC,1.7,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,4/15/2019,11:06,DOC,1.7,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,4/15/2019,11:06,DON,0.13,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,4/15/2019,11:06,DOP,0.052,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,4/15/2019,11:06,TOP,0.09,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,4/15/2019,11:06,DisSilica,21.3,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,4/15/2019,11:06,TDS,108,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,4/15/2019,11:06,TSS,43,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,4/15/2019,11:06,VSS,5,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,4/15/2019,11:06,TKN,0.254,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,4/15/2019,1:33,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,4/15/2019,1:33,DisCalcium,11.9,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,4/15/2019,1:33,DisChloride,3.21,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,4/15/2019,1:33,DisNitrateNitrite,0.12,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,4/15/2019,1:33,DOC,1.6,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,4/15/2019,1:33,TOC,1.6,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,4/15/2019,1:33,DON,0.13,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,4/15/2019,1:33,DOP,< R.L.,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,4/15/2019,1:33,TOP,0.09,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,4/15/2019,1:33,DisSilica,20.7,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,4/15/2019,1:33,TSS,27,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,4/15/2019,1:33,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,4/15/2019,1:33,TDS,108,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,4/15/2019,1:33,TKN,0.2,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,4/16/2019,9:13,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
SHR,4/16/2019,9:13,DisCalcium,10,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,4/16/2019,9:13,DisChloride,2.46,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,4/16/2019,9:13,DisNitrateNitrite,0.104,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
SHR,4/16/2019,9:13,DOC,1.4,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
SHR,4/16/2019,9:13,TOC,1.4,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
SHR,4/16/2019,9:13,DON,< R.L.,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
SHR,4/16/2019,9:13,DOP,< R.L.,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
SHR,4/16/2019,9:13,TOP,0.047,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,4/16/2019,9:13,DisSilica,19,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,4/16/2019,9:13,TDS,70,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,4/16/2019,9:13,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,4/16/2019,9:13,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,4/16/2019,9:13,TSS,26,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,4/16/2019,9:13,TSS,25,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,4/16/2019,9:13,TKN,0.2,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,4/22/2019,9:58,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,4/22/2019,9:58,DisCalcium,25,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,4/22/2019,9:58,DisChloride,17,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,4/22/2019,9:58,DisChloride,17,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,4/22/2019,9:58,DisNitrateNitrite,< R.L.,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,4/22/2019,9:58,TOC,3.7,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,4/22/2019,9:58,DOC,3.6,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
